1,,
5E:CF:7F:19:98:54,ESP8266-Eagle,-55
A8:BD:27:CF:52:81,eduroam,-67
A8:BD:27:CF:52:82,SenecaNET,-63
70:3A:0E:5F:B4:A2,SenecaNET,-79
40:D3:AE:2F:55:8C,SM-A520W0599,-60
70:3A:0E:5F:DC:40,SenecaGuest,-47
70:3A:0E:5F:DC:41,eduroam,-54
70:3A:0E:5F:DC:42,SenecaNET,-46
40:E3:D6:23:44:62,eduroam,-66
5E:CF:7F:C3:34:38,ESP8266-Carp,-71
A8:BD:27:CF:83:20,SenecaGuest,-73
70:3A:0E:5F:22:00,SenecaGuest,-70
70:3A:0E:5F:22:01,eduroam,-69
70:3A:0E:5F:22:02,SenecaNET,-63
A8:BD:27:CF:83:22,SenecaNET,-65
40:E3:D6:23:44:64,SenecaNET,-62
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-81
70:3A:0E:5F:CA:C0,SenecaGuest,-77
70:3A:0E:5F:CA:C1,eduroam,-76
70:3A:0E:5F:EE:80,SenecaGuest,-68
70:3A:0E:5F:EE:81,eduroam,-70
70:3A:0E:5F:EE:82,SenecaNET,-64
70:3A:0E:5F:E8:01,eduroam,-84
A8:BD:27:CF:3D:42,SenecaNET,-85
A8:BD:27:CE:FE:20,SenecaGuest,-83
A8:BD:27:CE:FE:21,eduroam,-81
A8:BD:27:CE:FE:22,SenecaNET,-81
70:3A:0E:5F:BD:22,SenecaNET,-73
70:3A:0E:5F:B5:C1,eduroam,-84
40:E3:D6:23:44:61,SenecaGuest,-64
70:3A:0E:5F:DD:40,SenecaGuest,-53
70:3A:0E:5F:DD:41,eduroam,-54
70:3A:0E:5F:DD:42,SenecaNET,-49
70:3A:0E:5F:EF:C0,SenecaGuest,-75
70:3A:0E:5F:EF:C1,eduroam,-74
A8:BD:27:CF:20:C2,SenecaNET,-64
70:3A:0E:5F:EF:C2,SenecaNET,-71
A8:BD:27:CF:20:C0,SenecaGuest,-66
A8:BD:27:CF:20:C1,eduroam,-65
A8:BD:27:CE:FD:20,SenecaGuest,-88
70:3A:0E:5F:B6:A0,SenecaGuest,-86
D8:C7:C8:E9:30:D1,SenecaGuest,-80
D8:C7:C8:E9:30:D2,eduroam,-80
40:E3:D6:20:C3:22,eduroam,-80
70:3A:0E:5F:E9:42,SenecaNET,-78
40:E3:D6:23:40:62,eduroam,-79
40:E3:D6:23:40:64,SenecaNET,-78
70:3A:0E:5F:D4:62,SenecaNET,-86
A8:BD:27:CF:86:C0,SenecaGuest,-84
A8:BD:27:CF:86:C1,eduroam,-85
A8:BD:27:CF:83:21,eduroam,-76
A8:BD:27:CF:89:20,SenecaGuest,-81
A8:BD:27:CF:12:02,SenecaNET,-88
A8:BD:27:CF:1C:A0,SenecaGuest,-70
A8:BD:27:CF:1C:A1,eduroam,-70
A8:BD:27:CF:89:21,eduroam,-83
7,,
40:E3:D6:23:44:61,SenecaGuest,-67
5E:CF:7F:19:98:54,ESP8266-Eagle,-60
A8:BD:27:CF:1C:A0,SenecaGuest,-62
A8:BD:27:CF:1C:A1,eduroam,-60
A8:BD:27:CF:1C:A2,SenecaNET,-61
5E:CF:7F:C3:34:38,ESP8266-Carp,-65
70:3A:0E:5F:EE:41,eduroam,-71
70:3A:0E:5F:DC:41,eduroam,-46
70:3A:0E:5F:DC:42,SenecaNET,-38
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-76
A8:BD:27:CF:83:20,SenecaGuest,-69
A8:BD:27:CF:83:21,eduroam,-74
A8:BD:27:CF:83:22,SenecaNET,-67
70:3A:0E:5F:EA:A1,eduroam,-84
70:3A:0E:5F:EA:A2,SenecaNET,-81
A8:BD:27:CE:FF:82,SenecaNET,-81
70:3A:0E:5F:22:00,SenecaGuest,-66
70:3A:0E:5F:22:01,eduroam,-66
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-87
40:D3:AE:2F:55:8C,SM-A520W0599,-69
70:3A:0E:5F:DC:40,SenecaGuest,-47
A8:BD:27:CF:89:21,eduroam,-80
A8:BD:27:CF:12:02,SenecaNET,-88
A8:BD:27:CF:53:80,SenecaGuest,-85
70:3A:0E:5F:EE:42,SenecaNET,-70
40:E3:D6:23:40:64,SenecaNET,-81
70:3A:0E:5F:B4:A0,SenecaGuest,-83
70:3A:0E:5F:B4:A1,eduroam,-83
70:3A:0E:5F:22:02,SenecaNET,-62
A8:BD:27:CF:3C:20,SenecaGuest,-91
A8:BD:27:CF:3C:22,SenecaNET,-84
70:3A:0E:5F:C8:62,SenecaNET,-77
A8:BD:27:CF:53:81,eduroam,-83
70:3A:0E:5F:D3:A2,SenecaNET,-81
40:E3:D6:23:40:61,SenecaGuest,-80
40:E3:D6:23:40:62,eduroam,-82
70:3A:0E:5F:EE:81,eduroam,-73
70:3A:0E:5F:CA:C2,SenecaNET,-79
70:3A:0E:5F:E8:00,SenecaGuest,-81
70:3A:0E:5F:E8:01,eduroam,-77
70:3A:0E:61:A3:00,SenecaGuest,-84
70:3A:0E:61:A3:01,eduroam,-85
70:3A:0E:61:A3:02,SenecaNET,-83
A8:BD:27:CF:2E:00,SenecaGuest,-86
70:3A:0E:5F:CB:00,SenecaGuest,-84
70:3A:0E:5F:CB:01,eduroam,-89
